77.3679205466028,9.670250784030653
77.0394851034092,31.87720833344262
93.25351693541728,94.97755660479716
40.1445524347459,60.34287005218159
75.00319077606143,66.12882002046415
75.56621121834635,52.93964158434474
95.67171594882886,22.90847987407615
17.40032940064965,75.84699077361601
82.47096210577804,80.53852596550925
0.881932968250021,74.15160986411962
27.033006387035506,31.60713909944557
96.58966998188275,75.00771500299645
10.961505281698358,65.08822661671681
89.08760736717039,37.180857108735296
45.91998459627406,68.26396076277129
33.65646418367271,43.10571345091194
62.13153153141998,66.64961709717623
20.08202856677417,64.49954327135059
65.91662770802846,37.12249973129128
79.8082865222563,48.48423412554234
31.443581228780605,14.590543025417425
12.567790865123063,46.25952611271872
51.29119618045962,42.076912911042285
51.53380712246178,60.45496024514405
87.56909897247128,0.19018612609921215
79.83785276730273,48.82002972761062
85.91667635452643,94.305209189357
4.8511513302610165,38.90838465801353
14.911242338896669,10.064956564687078
69.03855986169533,44.408901092175334
